Date,Activity ID,Type,Distance (km),Duration,Average Speed (km/h),Calories Burned,Climb (m),Average Heart rate (tpm),Quality
2021-04-27,34a2aeda-ae7d-4340-ada0-eae59f021c6a,Walking,27.3,3241,0.51,694,175,78,370.21
2020-08-22,dea93dc4-8f8b-4e04-b258-2b779ff3a6c9,Cycling,25.54,256,6.39,630,93,67,17.27
2021-12-28,134dd187-9f2c-4f4a-9faa-bd09923db111,Walking,19.71,725,1.64,1040,377,73,309.81
2022-06-22,b9e54e04-14d5-429d-b3f2-86d39def129d,Other,25.0,3087,0.49,787,326,124,487.69
2022-05-31,2645cf66-1f47-4fc5-b4c5-adef12df6290,Walking,18.74,2359,0.48,580,482,121,415.26
2021-02-11,ca4dd8ad-1ce3-4f67-8e49-168e5ff62977,Cycling,6.85,256,1.71,992,164,79,39.77
2020-09-26,de6e7f2a-ea67-4571-b493-b63d7004caae,Running,9.12,1996,0.28,782,150,136,124.16
2020-11-27,229cc962-2d4e-4819-8632-470cf60f0fad,Walking,10.84,2921,0.23,622,419,120,433.3
2020-10-24,17a99e60-f24f-4872-ae0f-b937d4350651,Cycling,28.85,2458,0.72,1286,457,150,750.23
2021-11-17,f25dca5b-0777-455a-ab9a-cc521bdafc60,Other,7.24,548,0.8,959,390,69,224.9
2022-07-30,22b271a1-a304-42c8-bb3a-e23b31ac806f,Walking,28.17,2176,0.78,1369,409,67,1377.31
2022-02-02,0e298ad3-18db-472f-8890-2e40732962ec,Running,17.85,2988,0.36,952,393,118,703.28
2020-10-22,df388b4e-d296-4573-949a-32f9df1a1663,Other,4.47,909,0.3,536,481,97,168.98
2021-03-25,c2744877-a68e-441a-859d-0d4556de9d19,Running,27.66,1298,1.32,1439,176,142,182.01
2021-07-19,5c6deaaa-7be8-4931-b62b-d93df565ca0e,Cycling,28.81,1090,1.6,1466,374,85,560.14
2021-05-08,bcfb1e27-903a-440e-b6ae-39af9dd7780c,Cycling,14.25,1731,0.51,1439,225,66,596.71
2021-05-15,d5d8cf3b-c69a-421c-936b-be23f9636563,Walking,22.69,2033,0.69,1137,286,123,410.5
2020-10-18,8491824b-3137-4b1e-b42a-5abaa4e93e2c,Running,21.07,1204,1.05,576,299,79,206.3
2021-06-19,c097975e-b155-4dc3-8c8b-c167861deca6,Walking,8.92,1636,0.33,1062,445,82,657.44
2022-07-15,16608084-a36b-4b51-8abe-17a89c386298,Walking,23.72,3323,0.43,1163,97,123,231.12
2021-10-31,dc2ef706-0000-4131-81c6-64e8531ffb7b,Other,21.26,2802,0.46,1130,337,141,579.45
2021-10-31,66a9b45a-0845-473f-8859-98908427fe91,Walking,13.8,2860,0.29,863,486,127,691.84
2022-08-10,19cc401c-4240-4147-a51a-aa19267b1d2b,Running,11.62,837,0.89,922,283,140,116.97
2022-05-20,4eabc8fa-cf60-4809-af21-7d2c2c99d54c,Walking,4.34,841,0.31,961,396,93,244.1
2021-11-07,67d6f431-954b-4dc1-8d88-7508d8b92d1b,Cycling,4.71,557,0.52,1297,331,132,137.29
2022-04-05,9d6d3aa8-8e08-477c-a530-024e27ee568a,Running,27.54,2784,0.6,1332,491,119,1178.76
2021-10-12,01fe4786-dbba-4674-a1e4-da0096a6f740,Other,8.46,1555,0.34,1270,139,63,282.64
2021-11-14,a14c172c-83a5-414a-9016-6b49d996b054,Running,27.16,1946,0.85,902,311,62,660.22
2021-10-31,79c3a28a-6e6c-43f4-bf9a-ddc03da9fa61,Walking,10.04,1776,0.35,1443,310,114,500.13
2020-08-23,d2343609-6d9a-429b-ad7a-5ee3b3742ff1,Other,9.62,2218,0.27,1386,360,98,762.87
2021-06-15,36f6ff0a-aeb1-468e-84db-fd2dfa9ef770,Other,7.35,1331,0.33,772,306,61,345.46
2020-08-05,1f5ae891-b435-44a9-b951-5df13edd7f83,Running,2.63,483,0.33,1292,357,72,210.9
2021-03-21,40a1243c-612f-47e0-8198-fdc30b45155b,Other,17.92,224,5.97,914,379,70,73.39
2020-09-07,daddefee-38fa-4266-ab5b-4ba38d66c668,Walking,7.43,2136,0.21,1289,29,114,47.99
2022-02-04,af342f02-0abf-44f3-a0ae-1f04a46e479e,Cycling,16.39,1891,0.53,553,302,129,186.54
2020-09-07,67671b86-0820-446a-867d-fb5a2f0e0815,Cycling,9.21,2987,0.19,833,205,106,312.8
2021-12-17,1494003e-2b46-463c-a7d3-e5ecc72d4f25,Other,21.69,1821,0.72,1136,222,121,296.9
2021-04-03,2d8b730d-ecd0-41b5-994b-2783e67728be,Walking,16.29,670,1.48,734,328,80,158.91
2020-08-05,e523655d-cc64-44e6-b17d-66eded8f1ded,Walking,26.65,2516,0.65,822,370,121,484.48
2021-12-02,b0254dfa-8120-4495-afcf-89dff15d3c35,Running,26.2,2664,0.6,810,153,87,283.83
2022-04-27,47959013-b60a-498e-aaff-4ee41815b1dd,Other,16.05,3530,0.28,880,393,102,826.99
2021-07-16,23fab536-0f8f-4678-9606-6f63a9fbabc3,Cycling,22.49,2429,0.56,640,430,103,493.72
2022-07-18,a6334a64-e3b8-405f-9286-a759f2725968,Running,13.08,2854,0.28,818,292,132,372.29
2021-02-14,904880d1-bbfa-4ef3-b251-7daf0d902ed2,Other,26.94,2505,0.66,1004,151,62,444.71
2022-08-18,a52b74dc-3420-4766-af43-3caba148a54f,Running,3.62,2954,0.07,1027,184,64,360.79
2021-07-16,8d8c75e9-39b2-4bde-905f-ce352175c578,Running,17.24,775,1.44,1397,59,67,70.01
2022-03-28,661d207d-2f4a-412f-ba4c-317b4bde0a54,Cycling,24.12,314,4.82,1056,168,61,71.55
2021-02-10,458cb271-bec6-49d6-93fc-53c1475929dc,Other,29.42,3226,0.56,630,429,79,807.41
2020-10-28,e759f41f-9882-4bc6-89e7-8a291afe9dd6,Running,8.54,1942,0.27,614,261,91,231.41
2021-08-17,b91d5121-b902-40b7-8318-6e2f6919baae,Walking,24.23,623,2.42,1403,93,123,52.23
2022-03-18,278f30a3-acfe-439e-b7cd-475e5884f4af,Other,13.68,651,1.37,650,31,140,7.0
2020-11-21,02649a62-bd3d-43ad-80a7-26971456200a,Other,10.4,2936,0.22,639,241,65,414.92
2021-08-24,cdad347f-b414-435b-8908-3118a505ec70,Other,28.97,3146,0.56,1340,81,104,248.61
2020-09-06,c5e892a1-4c76-4d42-99ea-3774cf2a1472,Other,17.21,1050,1.01,1400,492,123,458.65
2021-10-08,95e1cf92-426a-4f43-b847-9bdf19a8175c,Walking,6.25,584,0.69,1491,184,78,145.75
2021-08-18,8f1e84d4-3156-4ad9-ac9c-bb9783bd2837,Other,8.21,232,2.74,1129,115,143,13.43
2020-10-24,8a208cdf-7e6d-4fc2-a256-e33bd0fc7281,Walking,5.87,3092,0.12,1012,467,93,858.35
2022-06-30,8b95613b-f671-4098-827b-4bd775c6f254,Running,8.18,2936,0.17,1368,490,128,1024.52
2020-08-28,792e8e57-0ee5-42db-9881-c37d8ad0339f,Other,23.86,3553,0.4,1353,376,140,994.94
2020-09-16,75822254-9323-4c06-8ff8-a1417b7791c7,Running,26.24,2940,0.54,1382,491,80,1847.04
2021-06-27,1c5a1ce5-4787-4417-b27e-772802b78166,Other,8.73,303,1.75,855,434,97,92.69
2022-04-22,b2fcc5e9-a7af-47dc-a483-2934038c9097,Cycling,22.24,980,1.39,650,127,62,100.68
2021-07-08,573376e5-9318-44c7-9169-3349b70a31e4,Cycling,25.35,2172,0.7,1156,1,110,1.79
2020-08-06,0039be9e-fb61-45fb-976e-222ac636d2ac,Walking,16.35,1449,0.68,738,200,107,155.17
2021-10-18,0edc5301-b766-4be1-a809-272cc1da4b9e,Walking,7.54,1936,0.24,1312,235,142,297.43
2021-08-06,72a98b91-29be-4779-b873-f46088d2b11b,Other,27.91,115,27.91,653,135,93,4.73
2021-04-30,a11a287c-3d52-4f08-8ee1-f93665916ce7,Walking,27.62,1709,0.99,653,12,145,7.28
2022-05-06,d9899c46-90fb-492a-9107-b9eff4c6724a,Walking,11.97,1627,0.44,1098,386,122,432.28
2021-08-25,2be7a7d0-f246-4247-a930-d489b4bfd3cd,Other,24.17,3027,0.48,886,187,61,584.09
2022-04-10,2327fbb9-1d72-4754-96c8-05201233b633,Running,8.14,1569,0.31,849,297,96,295.24
2020-09-25,3911c361-88f3-4b4c-9cda-5f5016b42338,Walking,12.05,1160,0.63,1265,363,118,348.71
2021-01-12,45cb5578-1bc5-4da6-bcf9-565a72144860,Other,6.99,1779,0.24,819,262,77,319.4
2020-09-24,f7a619d8-3322-4436-8421-b8ebe7173dc4,Other,10.61,1346,0.48,1131,493,76,713.11
2022-04-01,4334ea2f-0c16-4c1f-9443-c9334cd5e8a9,Cycling,26.22,869,1.87,1089,328,77,314.3
2022-01-26,ebdf9c83-9883-4e16-be60-71b6ca1f61e9,Other,21.99,375,3.67,1455,135,148,39.4
2020-12-09,f6f0ce0b-82ae-42f6-a4a0-30488f428ff7,Other,25.05,1316,1.19,1412,415,110,540.06
2022-08-12,2f672b99-ee17-428f-9c14-2e88e6c4c2a2,Running,14.7,1137,0.82,1240,15,139,11.49
2022-02-12,cede3f28-d5ac-4eac-bbdf-b25e019cb7c3,Running,14.01,2129,0.4,929,382,88,618.39
2021-04-18,f33fef09-859c-47fd-8da3-1f3cd8835f8d,Other,22.63,2040,0.67,976,266,115,358.02
2021-06-17,a407420d-6033-4545-8e47-82323e227eb2,Running,19.89,2180,0.55,1147,286,65,800.58
2022-08-30,c6a0dc25-6bea-49f7-a289-a39ee801ce10,Running,24.54,1240,1.23,547,101,64,80.97
2021-06-21,96fd46f2-0046-40a0-ba64-d4f10388c762,Walking,21.98,2356,0.56,1035,357,110,609.72
2021-03-24,2efb9ba8-f9a4-46d7-b654-b816f1ccd972,Walking,29.01,3195,0.55,977,175,66,600.48
2021-07-21,236863e6-80a4-4c51-91ef-14bd33e60f5a,Running,25.95,3170,0.5,842,132,139,193.57
2021-03-15,434fb686-9cbf-44cd-998b-0bb2e154063d,Other,12.05,855,0.86,724,410,107,184.34
2021-03-03,b9856006-da8d-4e2a-950e-46bfd1e3fa23,Walking,10.37,965,0.65,1447,103,110,101.02
2021-12-22,3be8398c-49cf-4294-981d-3d02eb73bcad,Walking,17.77,3051,0.36,1167,399,131,793.17
2020-11-26,f3aa1a78-dba8-4afe-a669-44d7c4c46960,Running,10.85,222,3.62,1367,411,100,83.05
2021-09-11,2db4fd80-bc27-45c8-bf0f-2cb405360c3c,Other,6.19,2600,0.14,1370,252,70,721.97
2021-02-21,93d37b58-329d-4b06-9625-64fe8d44ce58,Walking,17.59,1109,0.98,884,226,88,192.58
2021-03-08,cb569878-f066-454a-b900-1d0202241ff9,Walking,28.84,1443,1.2,1266,223,61,520.59
2020-10-14,fbaad4c6-5e84-423d-ad29-86610fb30d7d,Cycling,15.39,3089,0.3,850,244,84,528.46
2021-01-27,a21a684c-bba1-414b-9b9c-19e8fc7356b8,Other,19.47,3062,0.38,818,289,62,805.8
2021-04-30,e106d21c-70ef-4e5e-aa57-83af6aaa45b6,Other,24.72,2934,0.52,867,271,145,361.2
2022-02-12,0abbc2cd-9576-4dac-80c8-e047cd0199b2,Other,21.8,842,1.56,1082,280,81,251.39
2021-11-30,1a021507-2663-4916-8e29-7350f4f4d1d8,Other,4.21,2475,0.1,1075,378,80,657.97
2022-03-22,8eeba8a7-aafd-4c43-bc5d-5d64e43d375a,Walking,18.69,1175,0.98,1127,384,147,271.31
2021-04-26,9729e289-1d10-4255-ade3-7b252fd8d514,Cycling,29.87,2897,0.62,864,480,86,1062.04
2021-04-24,33024623-c0fb-4be4-9fb0-e3e126405235,Other,21.74,888,1.55,934,155,112,88.11
2021-03-16,862adfdf-07a2-4229-8f6f-fe0696ed3774,Walking,25.93,2582,0.6,950,400,101,751.02
2022-08-26,85bdd845-97fa-4df1-a658-b0676886967b,Walking,18.24,948,1.22,1332,412,140,284.69
2022-07-21,63657ad0-6fd9-48ed-a213-9e05c1ceac45,Other,25.07,3063,0.49,735,188,71,435.31
2020-09-16,87f51190-ce11-4a6b-9879-6b2b6fdca59b,Cycling,24.66,1694,0.88,717,96,133,69.54
2022-08-11,62f69491-2e06-4b23-a1dd-74fde3aafbca,Running,29.27,769,2.44,1043,388,125,191.05
2021-05-26,fbf1bc26-1f19-47ec-8891-82a689b3dec7,Walking,8.7,2084,0.26,988,136,120,161.46
2021-12-02,5806345f-5932-4349-a277-49d527048425,Other,9.5,2391,0.24,725,75,149,63.37
2020-10-02,a56600ec-053b-42a6-9d21-6129e8f469e7,Cycling,8.13,524,1.02,592,430,92,104.69
2021-12-20,5ab4b53e-229a-4818-93ea-b7c890dc9330,Walking,24.87,2825,0.53,1247,195,108,485.82
2021-11-14,59e9d8f6-c2b8-4f36-a008-1653c60c4a01,Cycling,20.31,2105,0.58,636,103,83,125.19
2022-07-06,204446f6-d487-4cd7-adba-5ee07d9ad7d2,Walking,17.85,281,4.46,1069,161,104,32.76
2021-06-26,28f54838-16ef-4d5e-8768-aee60d0a71d4,Cycling,7.21,2762,0.16,789,271,120,318.52
2022-05-04,b113cf4f-ed1d-4abc-820b-f00f6fe935a8,Walking,26.61,656,2.66,1327,470,73,416.62
2021-05-21,e4e112a4-9131-48b8-861c-0c2e6012a129,Running,13.48,1626,0.5,761,254,70,325.7
2021-12-22,41ef4962-826f-475b-970a-30b9b0d21837,Running,3.51,1946,0.11,1242,7,61,13.03
2021-04-04,2dc20eb7-14bd-4efb-a4aa-e97966ee7112,Running,2.04,337,0.41,696,470,99,73.19
2021-03-01,fa11eaf6-e4ca-4bb0-9c6c-73e43c7ca463,Walking,19.33,2533,0.46,1012,182,117,302.64
2022-03-13,728927f7-3ae5-43af-94da-74358a788900,Other,26.07,1870,0.84,1063,133,105,197.73
2021-05-13,1aac1868-f212-497d-b254-669871e90f50,Other,13.09,332,2.62,1126,368,108,94.18
2022-03-31,0fcc4e5c-2244-425a-bfe8-2ca427884941,Running,6.7,281,1.68,1258,284,91,75.81
2022-08-23,de5f599b-2a35-4279-85fe-18139f622c94,Other,11.45,2939,0.24,1401,440,109,1132.58
2021-01-14,4abca0b4-6ccc-40fb-a345-d209c7572093,Running,15.06,1276,0.72,1165,91,122,85.99
2021-12-24,41fc6f95-1f55-4942-b9f0-dac22b5139af,Walking,9.02,578,1.0,858,363,105,127.7
2022-05-30,2cb2ed5b-7d43-4885-a15b-00177495b5c8,Walking,12.65,417,2.11,778,363,76,108.02
2022-03-17,3a82b801-df15-4adf-98bf-6f2e2f43facd,Walking,2.95,2771,0.06,1256,380,64,796.37
2020-10-23,22ccb25c-6056-4d0e-bb77-e727bc957f51,Walking,3.53,1141,0.19,931,397,90,295.18
2022-04-29,d8f50d33-9033-438b-8783-155373e92ac4,Other,21.73,558,2.41,1068,41,127,15.29
2021-10-03,2f14989f-0990-4ba0-81b6-7db7e403eef7,Cycling,23.05,2047,0.68,1034,304,137,369.06
2022-05-15,0069f202-03ff-4ead-a29a-2137d8c73e58,Walking,13.25,1510,0.53,657,64,103,46.75
2020-11-25,b1f8f7c4-9830-473c-a34f-6ac2940e31cd,Running,8.55,1166,0.45,719,247,88,170.23
2021-01-25,45b4cc96-98f4-4ab0-96d2-63cb188282ef,Running,3.41,118,3.41,858,494,64,32.37
2021-07-20,fba8d54d-d9bd-4c72-9b2f-2028807930ba,Walking,11.87,1809,0.4,861,361,99,413.61
2021-06-19,c049e7ca-5709-4376-a6f3-7b056713c9a3,Walking,8.88,1356,0.4,865,247,75,271.04
2020-12-09,2990cf2d-70f7-47b1-9aaf-18857d5de250,Running,7.01,3354,0.13,794,366,110,527.75
2020-11-22,eb4abfca-bc99-4373-abe0-c167271fb924,Cycling,2.25,1137,0.13,1142,218,132,126.39
2020-09-22,65c6a96f-f10c-4f0e-80e5-84abe9f1c407,Running,13.28,2663,0.3,959,156,62,420.92
2022-03-14,9c298f9a-4be8-4790-a342-7cfa7f01e834,Running,9.93,3239,0.19,657,191,109,242.33
2022-08-21,50301227-bd0f-454e-9ae1-e3ec7046a380,Walking,25.19,3550,0.43,1438,444,118,1442.69
2021-04-30,23b492d6-e583-4d31-a8ac-2958db992f0b,Running,15.4,2530,0.37,1271,403,82,1116.03
2021-04-07,3fa654fb-e499-42c4-9194-8e181bb620c5,Walking,29.36,2703,0.65,1190,225,78,705.67
2021-03-02,c2c0dfb0-ac51-4501-ac9a-b18f216ff61e,Cycling,20.96,2162,0.58,1374,494,145,798.36
2020-08-29,7964dad6-3d14-4b97-b50b-d55252e4a73a,Running,29.12,281,7.28,1239,170,134,31.28
2021-12-21,74d9cfed-da26-46e4-9dc9-efd81f41b92f,Running,25.28,992,1.58,1184,445,74,546.24
2021-10-04,4c2c96e6-0180-4fa6-b54a-c383f34b2fd9,Running,6.71,1233,0.34,560,405,135,149.49
2022-02-23,6691f483-5e7b-446d-bd0e-8df434f788c6,Running,13.82,1123,0.77,1020,294,136,188.86
2020-11-05,07e998d3-0a55-4865-836c-0d42ffa50dea,Other,25.28,2232,0.68,798,59,100,81.52
2021-07-25,ad386a76-535f-4099-bd0e-8493b5b28010,Walking,13.64,1801,0.45,624,495,79,519.5
2022-01-16,76d0f5ea-26a9-4e55-adb1-176b3b818b16,Cycling,8.14,2362,0.21,991,26,109,37.6
2021-11-06,e0d633ea-b43c-4bcb-be1a-982806c1b0fb,Running,28.39,2651,0.65,1423,297,110,784.22
2021-09-24,0efe708a-ae2d-4d33-8c51-bd16db2b4153,Other,25.33,863,1.81,520,434,129,119.85
2020-08-31,3305ee77-9fbf-48d2-abd8-259b9e413d92,Walking,27.51,904,1.83,803,165,75,128.12
2022-02-24,d568c169-7dfb-4f46-bcbd-380c9ba1c670,Running,26.4,1603,1.02,917,446,140,365.26
2022-03-18,af2a43f4-d319-4e05-b1a6-2857dc9a85f5,Walking,8.93,1195,0.47,590,324,106,155.7
2021-08-18,464c571f-0e4e-46da-a034-2b8d5faca708,Walking,23.09,2033,0.7,520,13,126,8.37
2022-07-19,f3d668d3-6dfa-4660-9fbd-64f2f497f917,Other,22.96,1481,0.96,1379,465,126,584.42
2021-03-01,ee6fb2e0-e168-4fa9-bf15-8aa9b6b5acf0,Running,20.56,1031,1.21,1100,241,133,164.24
2021-07-17,0c600ca9-e3a7-4368-a7e0-70ff92476385,Walking,21.25,2877,0.45,916,155,134,231.02
2021-07-26,611d4961-7ff5-442e-8972-73283f34185b,Cycling,6.91,252,1.73,666,485,71,87.3
2022-05-12,e5589d51-743b-4483-be79-98ad89f1b91a,Other,14.63,3393,0.26,828,123,136,184.59
2022-09-02,889f68ed-9a68-4436-b1bb-efc2961590fe,Other,18.99,620,1.9,918,46,150,13.83
2021-10-13,e156fd9b-48b4-4a64-af08-cb05f39e4f12,Cycling,16.34,328,3.27,501,263,114,28.5
2021-12-27,5302eaa0-9d53-4287-8cd0-7fd1f1a03d1e,Running,6.91,896,0.49,954,302,71,250.17
2021-10-13,22753577-8206-495e-a6ae-105e595e7a4a,Walking,12.81,3348,0.23,506,175,89,222.68
2021-08-03,dcae97e0-4643-45db-9303-3c737ce29281,Walking,15.28,1476,0.64,538,255,115,133.35
2020-12-22,57d60212-8f79-413e-abd4-14b2d9a73770,Walking,8.0,3010,0.16,1103,294,99,622.42
2021-03-02,75448cd4-a83e-434c-aba0-52114fb41742,Other,13.91,1023,0.82,559,301,125,108.86
2021-08-26,ca3f93ff-ee96-49ca-ab73-aed647e79d9a,Running,22.52,3168,0.43,1344,499,140,1158.22
2021-06-04,13ecaa07-d20b-4d12-b46f-e7104c1ee6f7,Cycling,19.13,2911,0.4,1462,263,96,847.42
2021-07-13,28d1ea2a-d01f-4ccb-bfed-e608b4719a0b,Walking,2.29,2914,0.05,1237,496,115,653.5
2022-07-19,d9477544-eba6-476b-9c9c-2d19bb33c105,Running,5.62,481,0.7,859,497,100,159.95
2022-07-09,f9eb1614-b924-44a0-bcee-16d0188eddbb,Running,6.89,1369,0.31,1216,369,101,425.72
2020-08-02,1a00e995-6b77-4b88-835e-68763b77283b,Running,22.64,1037,1.33,1008,384,134,239.15
2022-06-30,7feffa49-f446-4a1a-9214-3bc0f88b1e67,Cycling,28.56,1586,1.1,1142,100,128,111.85
2020-12-26,16cb66e2-aa9b-4326-93e5-29ed9dd4f5f4,Walking,2.11,3431,0.04,1138,353,63,563.57
2022-02-01,746492c2-b48d-4362-a54c-2eebd1ba4213,Other,16.33,455,2.33,1082,351,65,198.21
2021-08-08,bd106e54-bda9-4b80-b8b2-a1960899d3f2,Cycling,3.75,179,1.88,1152,11,86,1.43
2022-08-07,73eaeda8-f1a6-4b42-82cb-f26c77d58cd9,Other,18.73,822,1.44,951,167,131,76.81
2022-04-14,5d3047ed-d9cf-42d2-9a1c-fb87bf78dbff,Other,11.49,1891,0.37,549,151,103,110.47
2022-04-30,a946fa66-fd92-4d0f-83ca-1315afd93081,Running,19.54,2909,0.41,767,224,114,324.42
2021-01-03,8b4d37c4-cd23-441a-83ae-db63c6548457,Walking,6.56,1604,0.25,963,426,143,330.2
2022-06-28,801e2c4e-8565-45d3-8e73-bccfa487ee2a,Walking,12.82,1556,0.51,627,73,143,37.65
2021-01-15,a3b7a868-d1f5-4928-96a0-e0428957cba1,Walking,20.84,2694,0.47,718,174,63,376.13
2022-04-10,1fd0afc2-ec43-4af5-ade1-b97143f2483e,Cycling,13.42,2230,0.36,725,160,94,200.4
2021-10-17,9cc22fcc-5d80-4672-b749-1edf4aee942a,Cycling,22.98,1630,0.85,566,198,119,121.31
2021-07-05,f0f622da-5d2c-4e26-8036-3cd9164cf4ed,Cycling,6.0,443,0.86,1147,123,92,50.31
2022-02-20,930b3ef8-232e-45d2-85d8-99661d3a1a1a,Cycling,20.83,1905,0.67,1194,310,114,473.7
2021-02-02,add5e264-3f39-4393-8e1e-27ecb5c58ad9,Running,28.06,1071,1.65,675,173,150,64.89
2021-01-02,fa809b86-f15d-4d5e-bde4-1f9ec9285912,Running,5.5,2794,0.12,1289,468,105,942.58
2022-03-12,4fbfb6d8-4ef8-46f7-b8b2-4714c20fc1c8,Running,4.03,861,0.29,1038,475,97,299.88
2022-01-28,6844d9d5-e6e0-4e24-a31b-4ff2a3703d53,Other,3.23,3245,0.06,997,438,110,607.97
2021-04-01,84736131-8ea9-42c5-9e85-1ead07083a81,Running,9.4,3044,0.19,984,420,78,980.03
2021-01-24,b12a0188-cd21-4ec2-87f1-4e0bd26e3034,Cycling,7.97,1674,0.3,1321,54,68,111.92
2021-12-20,3d674880-6dc9-4c6b-9674-e7fed4afaad1,Cycling,3.71,1633,0.14,722,14,112,9.07
2020-08-25,6df0b610-dd86-4ef0-93b2-aef6993145ac,Running,27.26,1696,0.97,1491,278,72,754.89
2022-06-09,499f29b5-f185-41c0-83fb-30e18e0600af,Walking,14.33,2084,0.42,931,100,107,133.57
2021-03-11,b1d4406d-a744-4e21-afc9-8ef2805670aa,Running,9.78,571,1.09,1248,340,125,146.9
2022-06-02,1b38e7a0-6fb9-4b52-b87b-dfd177e2b788,Other,7.82,1460,0.33,1250,154,149,138.95
2020-10-19,18412759-1c7d-4764-9000-85d011be1f92,Running,22.58,1543,0.9,990,378,100,444.73
2021-11-27,85d28fe7-69df-414a-bd53-d33f90fdb11a,Cycling,24.84,3172,0.48,928,66,113,128.41
2021-08-14,33260c54-d1aa-4926-9e3a-ab1036727699,Other,3.69,1575,0.14,1031,90,113,82.23
2021-12-02,964bee6b-14ca-46b8-bfb9-3be2cf8f1219,Running,29.07,237,9.69,890,469,140,44.56
2021-03-15,0ae2698d-4fd7-4e83-80a0-79d861d244ac,Running,12.69,3527,0.22,1099,264,85,776.76
2021-02-09,286e429d-aa3d-430e-bf3f-9ed2c6dd5f76,Running,29.46,1292,1.4,1045,260,122,227.65
2021-10-17,decbfffd-2b85-40cb-b28b-f86a497255da,Running,26.82,2009,0.81,894,129,80,221.56
2021-03-16,b3b1f83b-5cf8-44c8-a751-e4bd4fb6db0b,Walking,6.44,136,3.22,528,182,70,13.43
2022-04-08,fa68a3da-f832-4643-bac2-a1d29be58439,Other,22.06,491,2.76,963,421,149,107.43
2022-06-12,293a6da7-83a1-45f9-bf49-7c9b2abb9961,Cycling,5.14,3463,0.09,1063,92,101,178.38
2022-06-20,e20a1d5d-0d49-4bbc-9788-ecf936816bbe,Running,19.98,2448,0.5,1239,398,75,1159.13
2020-08-07,ad891991-e47e-4958-a94e-f685f2acaf28,Running,19.08,1973,0.6,556,391,115,280.26
2021-05-27,2cbaef88-5f88-498c-b6ee-d3fe91ee43af,Cycling,2.09,427,0.3,1092,92,62,44.49
2022-03-16,91f48974-e3e8-413b-9e7f-1ece3657b145,Cycling,26.4,3594,0.45,692,316,87,653.79
2020-12-03,418f3196-8da2-4871-94fe-921593385d12,Cycling,22.54,2349,0.58,810,341,73,657.56
2022-03-28,d6f6e231-429e-4ca5-9158-a4bd945119b6,Walking,24.71,816,1.9,793,107,108,49.87
2020-08-09,b2bc48e1-c6f8-46cf-a84d-d80aaa38147a,Running,7.35,453,1.05,1320,98,86,49.88
2020-09-26,0d5c1edb-dcf3-4b9a-98dd-3b915778e6b8,Cycling,28.21,2217,0.78,759,227,93,313.41
2022-01-04,fb8f223d-9f02-46d4-ab29-a4f8717f7905,Other,23.23,2955,0.47,719,238,134,292.38
2021-05-19,3016974d-2586-4fb8-a27e-98a5e8d6f92f,Walking,6.76,3053,0.14,1334,447,82,1222.99
2020-11-17,16627da9-a7ed-4a83-b6c9-2b5f5ca4b1a0,Other,17.59,3597,0.3,951,235,100,561.59
2022-01-19,cbcccc23-159a-4252-a908-385d7cc527d7,Running,25.43,3306,0.46,904,331,100,746.01
2021-04-20,5b20ec9d-f899-4b7b-8a2d-789880431983,Cycling,20.72,1216,1.04,716,31,127,16.77
2020-12-09,8e3dc567-3403-4cc1-9ec6-c64379b5f1ec,Other,5.05,1624,0.19,1404,483,92,761.69
2022-06-09,fd43c3ab-ef07-43e4-9abc-e93cc92bfa28,Other,14.24,1937,0.45,1435,467,101,945.77
2022-09-01,9b8374d3-e2ee-43da-8476-f4572e6d4888,Other,14.99,2450,0.37,1134,2,67,5.71
2020-09-15,daa0e487-1cbb-4951-9c47-41de719e8e6a,Other,25.79,202,8.6,719,494,116,45.68
2022-08-15,67f80fd6-826d-466d-bc0c-6f9c85b48aff,Walking,15.2,1361,0.69,676,467,106,307.05
2020-09-09,050c8d7c-31af-4a63-8420-60be8fc8a965,Walking,21.44,3523,0.37,508,37,82,57.02
2022-09-03,ad4454fa-52d6-41f7-ae2a-27aac8809ee2,Running,14.46,144,7.23,1377,392,111,48.33
2022-05-21,6a5bb8ba-08fb-4ba4-81fe-f3615ee4fd8f,Other,28.9,2380,0.74,1093,115,86,264.61
2021-04-05,3c6c33fc-380c-48ca-bc2a-3ee1031a5365,Cycling,10.89,3515,0.19,1401,249,108,744.31
2020-10-15,cbb62b16-4f1f-41aa-846d-b699af664a01,Cycling,4.19,3127,0.08,1061,249,120,379.09
2020-12-04,fd2862d8-dfdb-4b11-af05-5b671a4e230a,Walking,28.34,1064,1.67,1195,266,64,402.59
2020-10-14,9fee1d01-f435-4cc2-ae93-eb62f36a0426,Walking,9.32,2206,0.26,1248,452,88,942.86
2021-05-09,821ccff7-caad-413d-8c37-2f05dfefbbb6,Running,23.15,1230,1.16,682,37,67,35.31
2022-08-18,e0773460-9ea0-41fc-b2e4-769f52d6bbd0,Other,8.01,1667,0.3,880,234,143,172.17
2022-07-26,1a4489ba-5d75-4fa2-9fd3-92a8aa81b62d,Other,14.8,232,4.93,787,334,86,45.34
2021-03-26,2ecb365b-9cfa-4cac-925f-dae588632004,Walking,17.0,1888,0.55,690,30,113,26.2
2022-07-26,aeb306bc-c6ba-41b9-b8c3-9fb0c16679e5,Cycling,16.54,1421,0.72,1170,225,62,438.57
