Date,Activity ID,Type,Distance (km),Duration,Average Speed (km/h),Calories Burned,Climb (m),Average Heart rate (tpm),Quality
2020-12-13,aeac00bd-bfda-40b2-8990-3385802e2173,Running,26.93,1739,0.96,817,313,131,80.04
2022-01-02,1c0f83c6-d944-4357-828d-c8ade0f11f48,Running,23.57,2250,0.64,1272,329,147,40.31
2022-01-27,8ba05bf4-cedb-4ba3-b407-b04b8d8b8e4d,Other,11.31,2107,0.32,1365,351,118,16.18
2022-03-06,22409af8-223e-42a3-9930-f139f9b9bb5b,Running,6.87,2720,0.15,1353,453,94,7.87
2022-07-25,6c544654-3907-4afb-9fcd-f0f67ca82ab2,Walking,5.09,1679,0.19,940,486,84,13.75
2022-03-29,604dbccd-d259-4c49-95cb-6094e4b13abc,Running,21.21,3005,0.42,1465,414,107,21.17
2021-07-25,6a5bad9f-b6a8-495c-aa40-6081a8b45f6d,Walking,21.79,2830,0.46,984,387,132,39.8
2020-10-03,d167f9d0-d41f-4363-bbfd-e696fe567a86,Other,18.86,2616,0.44,743,175,63,10.82
2021-02-15,083e6bec-0ed7-405e-a12c-626f51a9966f,Running,22.88,3383,0.41,628,291,134,42.43
2021-03-28,3c4776b7-95ac-487c-b999-81da70eeb72a,Cycling,26.29,854,1.88,835,428,62,99.11
2022-02-15,09f10692-499e-4b38-bd9e-8d2781606188,Running,3.44,2481,0.08,1284,496,94,4.83
2022-05-20,f56b1484-f6bf-46f9-98a4-b7b3691f0a5b,Other,16.76,1311,0.8,1445,164,141,21.08
2022-06-30,ed787d5b-7a65-4540-bcfd-e4abeab9c8e1,Other,12.21,774,1.02,1231,9,100,1.24
2022-06-18,1907a808-1a6e-43f0-b9fe-aa13db10d1f6,Cycling,21.76,2577,0.52,1180,458,104,34.83
2021-08-23,c80d89f3-e764-4d37-b76d-46ce2024a83f,Running,7.51,424,1.07,970,203,73,26.98
2022-06-10,4c778677-5932-4ef8-805d-e91c6d6edf51,Other,14.65,273,3.66,1182,247,112,142.19
2020-09-17,f82539f0-2681-4761-9b10-6d671f48282a,Running,18.24,3516,0.31,1155,492,85,18.71
2022-08-19,c1db65d2-6032-4b0b-b9fa-161af3335861,Walking,11.01,2597,0.26,754,349,70,14.0
2020-11-01,3f8c80f6-9a74-4477-a383-e624ef3bb9dd,Other,22.62,1101,1.26,1230,431,94,68.85
2021-03-23,70caa977-ad2e-45df-b530-3d68b1c5c6d2,Cycling,27.29,1447,1.14,1487,484,85,52.46
2021-06-18,6ae8d1b6-06da-47ae-830c-73f0b7a5f690,Cycling,15.91,95,15.91,1198,58,98,123.64
2022-01-22,aa90f689-0ad9-4f82-bc97-483fd7a08da7,Other,6.85,1588,0.26,1480,130,113,4.27
2021-02-12,4802ac80-1f56-4b61-856f-a39e47ca5654,Cycling,20.11,880,1.44,1460,205,104,34.88
2021-09-09,5b03a9fc-67a4-4a4c-a20d-81bfc5fcf289,Running,12.48,946,0.83,563,82,128,25.47
2021-01-03,a2d2d103-7dfa-4dbb-a46f-5e816700e1a5,Walking,25.16,497,3.15,705,357,121,321.68
2022-06-03,9bcd2211-d332-4e07-ba26-dbd9593a8f1f,Running,12.34,319,2.47,1184,222,78,60.21
2021-08-14,0568021e-1d0d-4b20-b631-5c88333b81ab,Running,21.57,1519,0.86,837,218,85,31.44
2021-06-16,f43f5e2b-1a6b-41a5-8549-bea8defd8cc3,Cycling,28.97,2277,0.78,675,470,70,63.09
2022-06-27,70d8ccb9-0d7c-4be0-802b-e63bd198c94f,Running,7.63,3211,0.14,1055,467,87,8.95
2022-04-22,014fedc6-343c-4658-9268-99832c6ac25a,Other,6.75,952,0.45,1364,55,67,1.99
2022-08-19,4f249a61-eaf8-497b-af88-2ef2ed6c80c9,Walking,28.12,2687,0.64,988,213,62,14.26
2021-03-07,a5b5f287-3c50-4587-b4ec-9516ee21e274,Other,2.59,608,0.26,1383,48,86,1.29
2020-09-19,ca3d9be0-5e01-4594-95ce-e86e90e37cb5,Running,5.19,1252,0.26,1290,33,135,1.5
2020-10-22,015acbcc-fec3-4fe8-83f1-4b29a93ea13a,Other,2.49,1142,0.13,717,376,139,15.75
2020-11-06,6f1ae42c-447e-4c3d-be4c-cb321e355e6b,Cycling,9.44,2102,0.27,538,500,101,42.07
2020-09-07,251d769a-38d6-4105-990f-d3ac70cb4ab0,Walking,14.72,2148,0.42,597,373,137,59.76
2020-08-09,16b723ba-d98b-4ae4-90c4-9de19da32173,Walking,11.91,2746,0.26,543,183,139,20.3
2021-05-25,7010145f-e579-4046-bd02-c213e4b175b9,Cycling,23.82,335,4.76,904,148,119,153.52
2022-07-30,b02a57e7-04b0-4f86-ba32-a8fb989c7c93,Other,8.82,97,8.82,1176,58,86,61.28
2020-09-07,b1fcade7-ec5e-4d01-aa00-9b4717ede92f,Other,12.35,3022,0.25,1127,239,96,8.41
2021-07-21,36d5731e-ff8b-4e27-9fe2-437372c0fd21,Other,6.56,3032,0.13,746,249,130,9.4
2022-03-30,41cd8d96-5509-4659-9a8c-783838a28044,Running,10.49,443,1.5,1445,210,70,25.43
2021-12-07,dc3cf629-07d6-47d5-92b8-91b6e2240ab1,Other,6.34,3438,0.11,699,332,130,11.25
2021-01-28,74419c48-b11f-465d-8db1-e37d939ef958,Running,23.44,3138,0.45,1402,12,90,0.58
2020-10-03,773475c5-f4ad-4da0-84bf-2cb0a8c37ce9,Other,9.12,216,3.04,783,475,107,328.19
2022-06-06,4607330c-c566-41f0-8f02-4dbd34a69595,Other,15.5,67,15.5,986,242,66,415.01
2020-12-28,2309b249-d54b-41d9-b8e3-061af63fa184,Cycling,17.68,89,17.68,1357,147,113,360.7
2021-11-06,a581bed2-e072-4deb-a714-03bdaede366a,Cycling,26.73,2699,0.61,773,375,150,73.98
2022-06-06,c5d19182-4675-45d6-923e-219d8156aae1,Running,25.94,1095,1.44,1311,138,146,36.88
2021-01-23,a2df3ce5-0d91-49d0-876e-2e4406c3dbca,Other,3.21,1618,0.12,887,194,62,2.68
2021-08-25,1da6bfa5-749d-476e-af00-6a890e4bafc5,Walking,17.94,2776,0.39,1318,5,79,0.12
2022-05-23,0fa4a530-eee4-4976-a3c0-6de575ff8548,Running,8.04,3097,0.16,738,327,135,15.95
2021-09-14,806444cf-ffd4-4001-b7a7-5a694fd432f7,Walking,29.58,231,9.86,883,111,84,173.53
2022-08-09,37a86ff1-f50f-490d-a8e3-55513399f5e0,Other,23.55,2916,0.49,706,375,89,38.61
2022-02-07,620bef8d-e5c6-431a-b886-def5186264b4,Running,13.68,2532,0.33,1344,258,100,10.56
2022-01-21,60f1ade0-1672-44bc-b88e-e7c9b76930fb,Cycling,9.28,1152,0.49,887,289,106,28.11
2021-02-08,bab14154-36be-42ed-ba81-688e667a8923,Running,26.21,2415,0.66,1143,151,122,17.61
2021-09-25,6aa82f49-ea01-4bc7-99b6-160b8fb8d65b,Walking,2.67,581,0.3,1300,401,148,22.71
2021-05-23,b485a3af-3e44-4420-895b-5f10e9139cd6,Other,6.83,2958,0.14,1494,261,140,5.71
2021-03-27,b753c115-63c2-4abe-8d5e-a0daf73f7faf,Walking,16.37,156,8.19,1290,323,149,506.1
2022-01-18,ad88711c-12ed-423f-9b11-85b15e628aba,Running,25.66,2910,0.53,918,294,131,37.06
2022-05-09,05012dd1-020b-4608-b69c-47e1d33c6bfb,Cycling,18.95,2839,0.4,1273,28,147,2.08
2021-04-10,4efb1f67-8de6-4acd-bd98-b28b27a25aca,Running,4.8,3390,0.09,974,12,150,0.28
2020-08-04,7740a8a8-e547-4a7a-a50c-800081efea2c,Walking,8.53,2442,0.21,858,433,81,14.27
2021-09-12,bc760941-72ef-4fc7-b0f8-778915ce414d,Running,14.39,2109,0.41,1066,16,150,1.44
2022-02-28,339b8110-e7db-4515-98ef-9231d2e75744,Walking,19.15,2728,0.43,938,473,82,29.51
2022-05-30,f6e545e4-667d-47f6-ac40-2552ebd07da6,Cycling,12.51,2944,0.26,1195,324,99,11.63
2021-06-16,c0cf1c82-3cf9-41e7-b535-f73338fd6234,Cycling,12.97,2000,0.39,528,380,146,67.94
2021-06-01,bb2ab8ae-61c2-4599-8ab1-0f37e0fff974,Other,17.49,1359,0.8,549,376,123,112.02
2021-11-10,6b4861de-bd8a-4e4e-bd02-eb6875fa3dd6,Other,25.17,2106,0.72,1290,322,88,26.28
2022-01-13,6a87eabb-09a6-4b15-8191-6bbab4108d0b,Running,6.56,1936,0.21,547,207,120,15.89
2022-07-05,124f2d5e-ae33-4572-903b-af45784e8117,Cycling,4.24,1574,0.16,577,182,114,9.48
2021-01-31,b2773789-74cd-4cee-885d-29d8da91583a,Running,16.74,1016,1.05,538,487,74,116.98
2021-08-22,68c84f0b-528a-483b-b83c-2482c4e3237a,Other,20.77,2864,0.44,557,251,148,48.52
2022-03-01,01501541-f620-4f20-8bfa-f88bb4446858,Cycling,4.33,2350,0.11,1221,337,113,5.7
2022-08-30,985f3cff-19bc-441a-bbe5-b45166b476d8,Running,22.27,460,3.18,848,266,61,100.65
2022-01-10,ba44eed5-50e0-40a4-8c1d-a32fbaf66588,Other,14.94,3037,0.3,1300,440,104,17.52
2022-01-25,e3234bb9-8529-4dd8-bae9-a3e43faf97c5,Walking,29.86,1163,1.57,804,318,69,71.41
2021-09-18,103228b3-6762-44aa-a62e-efefa9067ec6,Running,12.68,2373,0.33,963,313,142,25.3
2022-04-14,38432e30-65e8-4d6b-8c58-77818473a68a,Running,28.55,527,3.57,1345,122,128,67.95
2020-08-22,e26a502c-cea2-4756-9eb4-b5f6f433baa6,Cycling,27.0,2979,0.55,1468,350,135,29.34
2022-02-10,95021065-e2c2-4e25-ba91-49595ab282c1,Running,17.2,1077,1.01,1132,58,121,10.26
2021-05-17,5d622279-7bad-44e8-8017-d18a00e3648d,Walking,26.42,175,13.21,981,55,72,87.26
2022-08-20,d2162c60-610e-4c3e-afcf-cb52258ae709,Other,22.32,614,2.23,739,331,117,194.18
2021-07-20,66669163-7881-4399-bbb3-e8de3cb7cba9,Other,17.13,2581,0.4,1264,99,137,7.15
2022-03-08,cfacf9bc-5c28-430a-8972-daa3212e0ddb,Walking,18.5,3385,0.33,1167,185,93,8.02
2020-08-23,add7e2e1-3964-426e-8211-31beece415ce,Cycling,10.37,674,0.94,922,451,133,101.7
2022-01-06,b43b9ca4-6230-440a-b54d-491a2f5ffa64,Running,25.09,1875,0.81,797,166,108,30.18
2020-10-02,6a3e8072-716a-484e-a93c-3ca467bd44d5,Running,28.48,3032,0.57,981,238,75,17.21
2021-10-22,b1e0a542-cb43-4398-89b6-3e92c61b9a5a,Walking,7.21,2054,0.21,1381,464,68,7.96
2022-01-28,2acc389e-0ddf-4b9d-a6bb-538033c3958e,Running,4.16,1259,0.21,500,333,62,14.45
2020-11-22,ab434002-bd21-427c-9eea-6b8ee85d3ed7,Cycling,25.47,2369,0.65,1193,324,150,44.13
2021-12-23,9e71e52a-88c1-4eed-8103-d4d0895624f1,Running,11.3,1530,0.45,1316,460,67,17.53
2020-09-06,1fd99401-9de0-42e1-94f7-d215f44c55b5,Walking,19.89,3064,0.39,552,371,72,31.28
2022-01-26,93266a61-500e-4685-af8d-8d86797d9bf2,Other,6.93,117,6.93,697,90,147,219.23
2022-06-22,11c8d767-1594-475f-8113-a22f0595e07d,Other,19.28,3504,0.33,878,68,70,2.89
2020-12-22,4e6f1d43-730b-4f70-8e0a-ed00b8f23a4e,Running,14.5,2371,0.37,884,28,79,1.49
2020-12-05,51537bba-4453-4f7f-833d-0a6b5266be33,Cycling,27.52,1814,0.92,1246,249,69,21.14
2021-08-28,a9918a5e-d27d-4e0f-9184-36dd5f110ad5,Other,3.85,1421,0.17,1457,298,92,5.31
2022-08-25,0ce1cd00-9614-47b4-af07-7f7e3cb29514,Cycling,26.13,2253,0.71,1286,89,131,10.49
2021-12-27,add1f434-8adb-41d0-9c28-f7c9373c2c1c,Other,29.0,2831,0.62,710,339,88,43.42
2022-03-01,43aa811b-078b-462c-b010-7c6b6ac867ea,Walking,6.0,997,0.38,1284,282,135,18.78
2021-02-15,2814c8fa-482a-449f-99c5-5e8b888c775f,Other,27.24,1020,1.6,1184,283,129,81.93
2021-12-18,25813c2f-327b-4b55-93e5-072de7df1fda,Running,18.07,631,1.81,1463,443,118,107.3
2021-12-25,de2dd843-4889-42d9-b6ac-9fed41fa60e9,Cycling,10.14,2227,0.27,1367,61,91,1.8
2020-12-12,069a7cde-d569-4bae-a6f8-92219881b267,Running,13.36,3316,0.24,1277,279,107,9.35
2021-07-30,44dccce2-06df-4ae6-b74e-7c94cf047c32,Walking,6.97,3281,0.13,519,177,117,8.65
2021-03-28,ca8bb5fd-dfd2-45e6-bd29-129fb32cfa6c,Running,12.48,126,6.24,887,324,127,482.46
2020-08-14,9bc1a1a6-3d8a-4303-847b-dd94edbeda3b,Cycling,7.56,1056,0.44,1354,223,101,12.14
2020-09-04,dcdeb887-5b34-4048-bd0f-8f09214cdbe6,Running,28.19,1447,1.17,682,54,105,16.21
2022-06-16,5dac89a3-f8d9-41d9-9e58-7944b5e9399d,Walking,29.92,1988,0.91,749,427,110,94.89
2021-04-24,0565bf3b-5983-4434-b9ad-7159ea8dd169,Other,7.49,1475,0.31,1361,64,122,2.92
2022-04-20,dca4f851-fc16-4902-8358-36b39d6cfaa4,Other,4.05,731,0.34,538,397,86,35.87
2021-07-01,d49b87d2-f3f6-4b1c-bc45-f93d09551a55,Other,4.82,3161,0.09,1052,422,136,8.14
2021-09-20,ed9e2782-1dce-457b-9a80-411231385594,Other,11.16,748,0.93,911,436,62,45.89
2022-03-18,1c79d2ab-f19a-4fd2-aa1d-94a5c2e6c15b,Cycling,22.35,102,22.35,845,239,97,1013.42
2021-05-26,113bce52-1ebd-40ab-97b2-765cdd9ecb93,Other,18.07,902,1.2,929,468,107,107.81
2020-08-01,55bb55fe-95e0-43cd-b13b-0943c3615418,Walking,20.68,2752,0.46,699,354,100,38.83
2021-09-03,9df7ce4a-84d0-48fd-9385-7e156933375f,Walking,25.95,2316,0.68,915,268,127,42.0
2021-08-21,0a23ed24-c4d4-4052-b2b3-039d1d26245e,Running,29.11,2250,0.79,675,171,78,26.02
2022-07-11,6dcac6f2-cbab-42eb-8b9b-602e098630e1,Walking,4.97,155,2.49,845,77,135,49.73
2022-01-24,6639a710-d930-4d98-bbc2-91ea1b1b7c5e,Running,29.09,3493,0.5,1395,493,67,19.69
2021-12-14,83e6a5fb-454f-4800-9f55-1d0b49a7cf4a,Cycling,15.64,3141,0.3,663,173,98,12.64
2020-08-11,f75ac258-a56d-41e9-b314-a2a73259e993,Other,9.25,2927,0.19,1014,189,67,3.95
2021-08-16,07bf5bcb-112c-4cdd-83b6-cfa88d420f1f,Other,2.92,2289,0.08,1415,202,112,2.12
2022-02-01,655dbc52-8c3b-45e4-93bc-1e85c2132c2a,Other,11.17,2582,0.26,698,192,139,16.57
2022-02-19,254219a6-37cb-44bc-a66e-18b6dc366050,Cycling,14.13,2284,0.37,920,191,78,9.88
2022-06-10,acf6647f-2f94-4b91-b395-98b56b8579fc,Walking,21.63,2882,0.45,1415,340,139,24.98
2021-04-29,c1dfd2b4-6762-44d1-885e-93d5a919328a,Walking,3.49,3579,0.06,1451,235,118,1.9
2022-05-31,ef08bbdb-8e99-47d1-b634-3c428d759bef,Other,8.42,2578,0.2,1326,21,133,0.7
2021-03-04,b485e63b-6c3d-4c21-96b9-d230df6e3573,Running,17.92,950,1.19,621,324,99,102.44
2022-03-14,5139b224-08a3-48b2-975e-18af6da8fea2,Walking,14.9,1929,0.47,1189,185,91,10.97
2020-10-28,743e7091-4274-48ca-ad08-6d51a60abff3,Running,28.02,424,4.0,937,246,83,145.27
2021-07-29,0d1907d0-3825-47d3-8a5c-71d82edfddc4,Running,29.26,3216,0.55,671,37,85,4.18
2022-04-27,f5cc79b6-1c36-4a4f-8c5c-195494514d6e,Other,10.36,1335,0.47,985,491,82,31.89
2020-09-08,9b4014b3-808b-4ce3-a4e0-2f5515c98bb8,Cycling,28.63,673,2.6,555,420,82,268.9
2020-09-26,49c527b5-18dc-4a61-a949-38f93d43b06f,Cycling,28.36,3444,0.5,1361,33,79,1.6
2020-08-12,f6d19dcc-d97b-4f4b-b6ae-bd506b51b50f,Cycling,8.14,1899,0.26,941,36,149,2.47
2021-02-03,9bdafb52-5251-4325-af0e-59ccfa155059,Cycling,26.17,1457,1.09,766,418,107,105.82
2022-07-15,a8b773f7-11c6-4fa0-9684-33d7131ab9d4,Cycling,18.08,2208,0.5,1431,143,141,11.58
2022-06-15,c6f486bb-2753-485a-9bf4-2bd86457cd14,Cycling,15.77,2973,0.32,1109,496,140,33.33
2020-08-09,4f93397b-834e-4da6-8f21-1d839ba51239,Cycling,6.1,807,0.47,689,302,76,25.92
2021-02-25,1b149f61-a645-4035-9207-2396ada85da3,Walking,20.48,1664,0.76,916,162,108,24.19
2020-08-10,7bd4d257-a769-49a5-932f-97c97e9f3914,Walking,26.87,104,26.87,762,480,128,3610.88
2021-06-17,4aac5f24-7337-493c-b376-10efb331fb54,Walking,27.4,2473,0.67,705,146,68,15.51
2020-08-10,42aa9c22-e028-418b-8cb4-86980c77048f,Cycling,18.89,2503,0.46,823,346,118,37.92
2021-09-08,4861368a-bc4e-48bc-b461-e482db627b0d,Walking,19.49,695,1.77,1038,301,119,101.46
2021-03-12,fb459e5b-14f2-4006-84fd-b0a47c1e9087,Running,28.32,2338,0.75,780,477,64,48.92
2021-10-30,128a3001-31ac-4d8c-b7b7-e0f272cd4479,Other,9.18,1089,0.51,1072,52,95,3.84
2021-12-30,44a42371-def9-46b9-9a1d-63e9a2d0ba6e,Other,11.26,571,1.25,1153,38,77,5.01
2021-09-06,6ec5f39d-9ffe-4d31-9776-234357af12e4,Cycling,18.58,1257,0.93,1133,179,114,27.6
2021-07-25,07eecde5-ba01-4ead-b3dd-2414643bae4b,Walking,29.62,1607,1.14,1448,45,103,6.08
2020-10-31,7c6499d9-516b-45a7-b974-58ba7e7797d8,Walking,16.82,2899,0.35,1188,114,148,8.28
2021-05-31,5f45c77b-e01d-4105-be91-4c6f2b94f4c7,Other,29.79,2973,0.61,1133,173,132,20.25
2022-08-05,1e210b1a-5034-4478-83cc-72a668d8e238,Walking,25.94,183,8.65,833,264,75,342.68
2020-10-05,3ee2983c-bf41-47ae-855b-9f863ecfa7a7,Walking,28.92,2921,0.6,538,410,106,80.39
2020-12-17,f4df3a3f-bdd2-4519-a4d1-1309ee25394c,Cycling,8.38,1630,0.31,740,411,102,29.27
2020-10-08,b8331d04-7b8a-482e-8f95-0e9407668923,Cycling,4.11,140,2.06,948,138,96,47.98
2022-08-17,f1d6fd18-cae2-49dc-90f3-f17b7fcc1d10,Other,6.96,905,0.46,1072,202,103,14.81
2021-02-08,283bcc27-6932-406d-84fe-020a9d27312a,Other,22.28,2313,0.59,938,326,72,24.46
2021-02-12,b6fedb45-8b38-419a-9ae7-5c158e00c55b,Cycling,23.92,3399,0.43,853,394,63,20.8
2022-07-20,30e88b64-21ca-4d72-8108-c632095fb2c7,Cycling,4.08,616,0.41,1496,376,143,24.49
2021-01-16,07b61179-5b68-455a-a359-c41803110a4d,Walking,29.17,3123,0.56,1089,291,62,15.46
2021-12-31,8ba6de47-98fe-4508-9ccc-88d582d14411,Other,28.26,999,1.77,981,161,74,35.38
2022-05-01,c0280287-a069-4f86-a412-9d3803a0b317,Cycling,27.34,1639,1.01,1215,182,76,18.95
2021-03-08,41eeec69-aa5f-4aab-a27a-70c1a4e313dd,Running,8.79,1555,0.35,1236,201,84,7.97
2022-05-29,1e38f0d4-d630-493a-9f05-178bc86f920b,Other,18.83,66,18.83,1446,256,100,553.44
2021-11-11,a0f9cced-c336-44ca-b52a-52f6c51a36a1,Running,5.43,923,0.36,1473,152,131,8.0
2021-01-04,76694f9c-ba2d-44fa-abc4-8c24f83c295c,Other,28.56,2498,0.7,671,403,127,88.77
2020-11-12,42d7b87c-59f3-4723-b01d-a145d04987e3,Cycling,9.75,2826,0.21,1408,343,68,5.78
2022-07-23,ecf26f6d-854e-4958-9a75-b8a70649ef76,Running,10.03,1383,0.44,960,214,78,12.69
2020-08-23,aa19f8e5-ab68-4365-818f-7c56c94505ab,Walking,21.02,389,3.5,1163,403,96,193.57
2021-01-30,e6adee12-bc46-437d-b024-cb62b07a7ab5,Cycling,6.78,1184,0.36,717,350,128,37.28
2021-05-19,826a5c11-3792-40ed-98cd-e1b0891b2b99,Cycling,3.35,2854,0.07,1449,332,78,2.07
2021-08-29,55cfeb49-64f9-45f8-8281-4bb16d81fd03,Walking,12.5,2394,0.32,1359,137,140,7.42
2021-12-24,4c424a6c-450d-45fa-b19c-33472cdee9f4,Walking,8.58,1920,0.27,1026,149,116,7.48
2021-11-08,af6e631b-e7cc-4a8a-9330-4cdd78fc8477,Cycling,15.06,3108,0.3,967,500,74,19.05
2022-04-06,e0917271-ab49-459c-884c-baf3c453879e,Running,17.17,3441,0.3,688,449,139,45.15
2021-01-14,e30f0759-4076-44c7-a4f6-b0278e009d20,Cycling,8.45,3141,0.16,761,208,147,10.66
2022-01-01,5aecbb84-23f4-4cc0-963d-099ce2c7175c,Cycling,3.88,1871,0.13,950,84,69,1.32
2021-07-30,8daba648-e872-424e-af69-da39728f1ea3,Cycling,12.37,570,1.37,1351,202,94,31.93
2022-03-21,2a31b04e-f2bc-471a-ba97-9c9cade3f74e,Cycling,12.64,1890,0.41,788,131,120,13.42
2021-09-03,9ba23c41-bb1e-4866-8e28-dd224a9dc224,Cycling,15.32,2286,0.4,1033,405,120,31.36
2022-07-11,5438f3ed-29b7-4f2e-96e0-269e2e09e5c4,Other,13.56,2325,0.36,1293,30,118,1.64
2021-07-26,a2547431-1987-407e-96c7-a077d5f4a8a3,Cycling,16.88,2171,0.47,959,454,100,37.0
2020-09-12,6428b51d-0a7b-4316-b845-0d121aaf327e,Cycling,18.04,1227,0.9,879,194,143,46.85
2022-07-23,8d95dad3-58cd-40f6-8a0f-724b45fd229b,Walking,3.24,2128,0.09,973,342,125,6.59
2021-04-25,5115a3bc-97ef-41e2-bb2b-0a12b0317c08,Walking,28.91,1759,1.0,964,86,146,21.2
2022-07-04,b7231e18-b6ec-4b94-b191-3720aabf951e,Cycling,8.61,1704,0.31,890,350,76,15.35
2021-12-24,21ecb85f-c6ea-4527-85d1-7d0d2136270d,Cycling,25.03,842,1.79,637,231,64,69.24
2022-07-28,c8f23866-7495-4f56-afd5-277b4e3ebb1d,Running,22.04,574,2.45,706,74,89,37.06
2021-06-27,888e181f-71b0-4606-94df-e36b357e311c,Running,28.33,2538,0.67,1395,133,125,13.21
2021-04-30,416745ed-8f1b-4202-892f-9c2ade6797b1,Other,21.55,2643,0.49,1148,221,146,22.75
2020-11-25,536272dc-5e09-44bd-93eb-033c933f5053,Cycling,16.87,1740,0.58,830,165,125,24.02
2022-03-18,e067a7a6-155a-4183-ad8d-afb58325bd52,Walking,21.23,427,3.03,849,19,106,11.35
2021-07-19,1393b97b-2c9b-4c47-bc05-4d9b9b9729ab,Other,18.23,2561,0.43,1144,244,92,14.01
2020-08-25,7efff79a-a80b-4014-86a5-a307cab9f0e6,Walking,29.98,275,7.5,629,393,121,945.01
2021-11-13,7ee0079f-7bda-444c-80e1-06ae4672f6df,Other,27.63,2656,0.63,1113,491,91,41.98
2020-11-26,bd029ff6-0077-4667-ac65-f800c5291759,Running,28.48,2735,0.63,1343,233,70,12.64
2022-03-13,3a9a5620-c9ed-4cf9-9eb9-6737d258929a,Other,22.74,1594,0.87,1215,47,135,7.25
2021-01-04,2b9043e2-c52b-4e2b-8393-9205a6c93c5f,Running,13.57,1292,0.65,963,466,133,69.57
2021-06-29,b61c1743-2bc2-4f5c-bdaf-e25faa521af0,Cycling,19.63,2458,0.49,1137,496,102,36.27
2022-08-11,0f242df5-88c4-4348-9082-c9e01185d898,Cycling,5.15,1671,0.19,946,125,118,4.86
2021-07-17,e8a1b724-4782-43aa-8639-5751735dd96c,Running,26.94,87,26.94,688,41,83,211.25
2020-10-27,52a8ff8d-17e6-46c0-9e2f-6551dfc94ae5,Other,16.69,781,1.28,1216,330,111,64.26
2021-09-12,4ff7f2cb-137e-42a6-953d-1f8f53e8c3d4,Cycling,24.47,2801,0.53,636,410,93,52.7
2021-07-17,4e7d6065-7502-4799-b9c0-f9d918cb5c5e,Cycling,24.72,965,1.55,1394,461,71,60.39
2020-08-21,17f32faa-ca14-403f-b9c5-830fed5e34e5,Cycling,9.84,2860,0.21,903,221,109,9.25
2022-04-09,1c298172-09b8-47bb-866a-c8f60965026e,Cycling,5.13,2505,0.13,676,234,84,6.3
2020-08-01,c0203196-cf9e-45ab-969f-0eae3d02dafc,Other,26.41,2302,0.7,1076,20,124,2.42
2021-08-15,9a5f3bed-d71e-41fe-998b-0df53726e6a6,Running,8.55,3228,0.16,638,265,79,8.72
2021-02-12,7015c21f-f818-42e1-871f-eb0f3a744598,Running,5.68,1951,0.18,788,257,77,7.48
2020-08-19,1c8e17f8-2391-4a6c-8669-ba4985286248,Other,6.89,1617,0.27,640,261,134,24.59
2022-06-09,9d58b624-aa3e-4e29-a14e-c2fbfd0b759a,Cycling,7.85,2396,0.2,1149,39,92,1.04
2022-08-13,b490849b-214f-4387-a778-fa7159202230,Other,10.39,1755,0.36,1026,3,149,0.26
2020-08-25,9d7ca3a6-ed1a-4a35-80d0-c0a6fda0e647,Running,2.74,2782,0.06,1405,42,109,0.33
2020-09-21,799df1f1-49b2-479d-a9e6-fd490af62974,Walking,25.0,3350,0.45,659,72,107,8.77
2020-11-22,426c63b4-5310-45e7-9aaa-24b4cf82f7ef,Running,16.88,2087,0.5,1055,32,133,3.15
2022-01-27,7e9914fa-1361-45e0-8402-ffd30e5c5c14,Walking,14.95,847,1.07,866,426,140,122.82
2021-07-15,70e31396-b887-41fe-850c-7e9ca8388562,Walking,25.04,2286,0.66,1083,260,142,37.21
2021-04-25,2cc559bd-99b1-42e8-a418-cb2204816904,Walking,9.71,451,1.39,1027,460,120,124.25
2020-09-30,a9985015-c84f-4c0b-90ec-858871d28ac5,Walking,19.09,3526,0.33,1030,267,85,12.12
2021-08-19,cf004aaa-b5c6-4633-9138-9b1725263955,Walking,2.6,704,0.24,688,276,80,12.84
2021-06-18,16f8ff84-72ca-4d29-966f-f6a47e7f0ca8,Walking,5.92,1603,0.23,959,144,125,7.19
2021-12-06,a7e47ae2-3b73-40d1-98b1-6b767c57c875,Cycling,12.63,941,0.84,1156,293,72,25.37
2021-01-07,a992b9d8-8be5-4adb-8ad9-047ae2f113ee,Other,2.13,177,1.07,731,300,130,95.14
2020-09-08,e703d951-0242-407c-b59a-2f1aac65b2cc,Walking,22.58,1598,0.87,650,328,70,51.06
2022-08-14,ed3b4172-eaec-44f5-b36f-51bb135d5b5d,Other,27.11,3591,0.46,842,83,80,5.9
2022-02-09,2f7a277a-0cc2-4766-9dce-1eab2b1f6fd8,Running,19.25,3589,0.33,1050,335,77,13.43
2022-04-25,d1dc0220-fc6e-4a57-a114-878770bb03f9,Cycling,9.03,3068,0.18,1005,360,103,11.07
2022-03-03,f072a1fd-71ef-4d4c-95d1-abac86107383,Cycling,20.47,1378,0.93,1029,453,70,47.77
2021-11-05,0da8b77a-5a48-444d-aa5d-aa7625883495,Running,6.09,870,0.44,1090,123,119,9.85
2022-01-24,f481f131-3901-4ce4-a4ae-155b3a362536,Running,5.16,1940,0.16,514,166,119,10.19
2020-11-30,3cae5eca-62fe-4ab3-bbf9-42a1ca5cbcca,Running,26.4,1157,1.39,1388,46,73,5.48
2021-07-29,29967ae3-f729-4b0c-a4cf-a660cde8a8d9,Other,8.55,3102,0.17,1379,53,86,0.9
